path	module	domain	type	size_bytes	purpose	search_keys
cmd/mcp-lsp/tool_timeout_test.go	cmd	platform-provider	go-test	3025	代码智能/LSP MCP peer	cmd,mcp,lsp,tool,timeout,test,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools_call_budget_test.go	cmd	platform-provider	go-test	3694	代码智能/LSP MCP peer	cmd,mcp,lsp,tools,call,budget,test,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools_call_plain_text_test.go	cmd	platform-provider	go-test	5331	代码智能/LSP MCP peer	cmd,mcp,lsp,tools,call,plain,text,test,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools_habits_e2e_test.go	cmd	platform-provider	go-test	5888	代码智能/LSP MCP peer	cmd,mcp,lsp,tools,habits,e2e,test,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools_manifest_test.go	cmd	platform-provider	go-test	3024	代码智能/LSP MCP peer	cmd,mcp,lsp,tools,manifest,test,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools_scope_routing_test.go	cmd	platform-provider	go-test	7412	代码智能/LSP MCP peer	cmd,mcp,lsp,tools,scope,routing,test,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools_test.go	cmd	platform-provider	go-test	16350	代码智能/LSP MCP peer	cmd,mcp,lsp,tools,test,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools.go	cmd	platform-provider	go-source	3850	代码智能/LSP MCP peer	cmd,mcp,lsp,tools,代码智能,LSP,MCP,peer
cmd/mcp-lsp/tools/factory_test.go	cmd	platform-provider	go-test	5643	LSP MCP tools 实现	cmd,mcp,lsp,tools,factory,test,LSP,MCP,实现
cmd/mcp-lsp/tools/factory.go	cmd	platform-provider	go-source	19715	LSP MCP tools 实现	cmd,mcp,lsp,tools,factory,LSP,MCP,实现
cmd/mcp-lsp/tools/formatter_test.go	cmd	platform-provider	go-test	1200	LSP MCP tools 实现	cmd,mcp,lsp,tools,formatter,test,LSP,MCP,实现
cmd/mcp-lsp/tools/formatter.go	cmd	platform-provider	go-source	15233	LSP MCP tools 实现	cmd,mcp,lsp,tools,formatter,LSP,MCP,实现
cmd/mcp-lsp/tools/test_scope_test.go	cmd	platform-provider	go-test	332	LSP MCP tools 实现	cmd,mcp,lsp,tools,test,scope,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_capability.go	cmd	platform-provider	go-source	2673	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,capability,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_compact_locations.go	cmd	platform-provider	go-source	4981	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,compact,locations,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_completion.go	cmd	platform-provider	go-source	5496	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,completion,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_diagnostics_test.go	cmd	platform-provider	go-test	22683	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,diagnostics,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_diagnostics.go	cmd	platform-provider	go-source	18773	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,diagnostics,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_function_context.go	cmd	platform-provider	go-source	1683	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,function,context,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_lock.go	cmd	platform-provider	go-source	742	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,lock,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_log_test.go	cmd	platform-provider	go-test	2161	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,log,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_log.go	cmd	platform-provider	go-source	3039	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,log,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_lsp_actions.go	cmd	platform-provider	go-source	8834	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,actions,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_patch_sync_test.go	cmd	platform-provider	go-test	6540	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,patch,sync,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_recovery.go	cmd	platform-provider	go-source	2002	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,recovery,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_rename_test.go	cmd	platform-provider	go-test	5930	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,rename,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_rename.go	cmd	platform-provider	go-source	8229	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,rename,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_replace_e2e_test.go	cmd	platform-provider	go-test	5542	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,replace,e2e,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_replace_update.go	cmd	platform-provider	go-source	6861	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,replace,update,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_replace.go	cmd	platform-provider	go-source	15948	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,replace,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_support_shard16_test.go	cmd	platform-provider	go-test	501	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,support,shard16,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_support_test.go	cmd	platform-provider	go-test	19539	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,support,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit_support.go	cmd	platform-provider	go-source	6383	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,support,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_edit.go	cmd	platform-provider	go-source	5596	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,edit,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_error_envelope_test.go	cmd	platform-provider	go-test	2719	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,error,envelope,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_error_envelope.go	cmd	platform-provider	go-source	548	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,error,envelope,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_file_app_managed_test.go	cmd	platform-provider	go-test	4246	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,file,app,managed,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_file_comments_test.go	cmd	platform-provider	go-test	8852	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,file,comments,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_file_render.go	cmd	platform-provider	go-source	9293	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,file,render,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_file_scope_test.go	cmd	platform-provider	go-test	2782	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,file,scope,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_file_test.go	cmd	platform-provider	go-test	9374	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,file,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_file.go	cmd	platform-provider	go-source	18007	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,file,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_grep_enrichment_test.go	cmd	platform-provider	go-test	1564	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,grep,enrichment,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_grep_log.go	cmd	platform-provider	go-source	4336	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,grep,log,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_grep_test.go	cmd	platform-provider	go-test	13409	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,grep,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_grep.go	cmd	platform-provider	go-source	17931	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,grep,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_inspect.go	cmd	platform-provider	go-source	6160	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,inspect,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_language_override_test.go	cmd	platform-provider	go-test	5005	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,language,override,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_lsp_contract_matrix_test.go	cmd	platform-provider	go-test	8091	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,contract,matrix,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_lsp_docs_contract_test.go	cmd	platform-provider	go-test	789	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,docs,contract,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_lsp_repro_test.go	cmd	platform-provider	go-test	14804	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,repro,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_lsp_target_test.go	cmd	platform-provider	go-test	7055	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,target,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_meta_fields_test.go	cmd	platform-provider	go-test	1998	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,meta,fields,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_middleware_test.go	cmd	platform-provider	go-test	1350	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,middleware,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_multi_agent_scope_test.go	cmd	platform-provider	go-test	13704	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,multi,agent,scope,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_position_test.go	cmd	platform-provider	go-test	4230	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,position,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_rust_workspace.go	cmd	platform-provider	go-source	1793	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,rust,workspace,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_size_budget_test.go	cmd	platform-provider	go-test	10864	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,size,budget,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_structure_test.go	cmd	platform-provider	go-test	16971	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,structure,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_structure.go	cmd	platform-provider	go-source	11081	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,structure,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_xref_test.go	cmd	platform-provider	go-test	3652	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,xref,test,LSP,MCP,实现
cmd/mcp-lsp/tools/tool_xref.go	cmd	platform-provider	go-source	6249	LSP MCP tools 实现	cmd,mcp,lsp,tools,tool,xref,LSP,MCP,实现
internal/mcpserver/common/bootstrap/callback_drain_test.go	internal	platform-provider	go-test	3114	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,callback,drain,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/client.go	internal	platform-provider	go-source	10285	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,client,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/env_test.go	internal	platform-provider	go-test	3924	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,env,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/env.go	internal	platform-provider	go-source	11739	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,env,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/heartbeat_test.go	internal	platform-provider	go-test	1331	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,heartbeat,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/heartbeat.go	internal	platform-provider	go-source	5032	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,heartbeat,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/hooks_subscribe_failure_test.go	internal	platform-provider	go-test	3191	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,hooks,subscribe,failure,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/hooks_test.go	internal	platform-provider	go-test	7800	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,hooks,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/hooks.go	internal	platform-provider	go-source	13713	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,hooks,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/lifecycle.go	internal	platform-provider	go-source	11028	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,lifecycle,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/log_relay_e2e_test.go	internal	platform-provider	go-test	3743	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,log,relay,e2e,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/log_relay_test.go	internal	platform-provider	go-test	3184	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,log,relay,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/log_relay.go	internal	platform-provider	go-source	6257	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,log,relay,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/reconnect.go	internal	platform-provider	go-source	3481	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,reconnect,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/report_queue.go	internal	platform-provider	go-source	5894	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,report,queue,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/s5b_fail_closed_test.go	internal	platform-provider	go-test	5211	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,s5b,fail,closed,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/bootstrap/shared_mode_test.go	internal	platform-provider	go-test	2616	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,bootstrap,shared,mode,test,MCP,server,公共框架,与,transport
internal/mcpserver/common/http_transport_auth_test.go	internal	platform-provider	go-test	1374	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,http,transport,auth,test,MCP,server,公共框架,bootstrap,与
internal/mcpserver/common/http_transport.go	internal	platform-provider	go-source	9747	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,http,transport,MCP,server,公共框架,bootstrap,与
internal/mcpserver/common/scope.go	internal	platform-provider	go-source	6530	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,scope,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/server_scope_test.go	internal	platform-provider	go-test	16503	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,server,scope,test,MCP,公共框架,bootstrap,与,transport
internal/mcpserver/common/server_test.go	internal	platform-provider	go-test	10752	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,server,test,MCP,公共框架,bootstrap,与,transport
internal/mcpserver/common/server.go	internal	platform-provider	go-source	14362	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,server,MCP,公共框架,bootstrap,与,transport
internal/mcpserver/common/stdio.go	internal	platform-provider	go-source	4238	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,stdio,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/structured_content_test.go	internal	platform-provider	go-test	4457	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,structured,content,test,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/structured_content.go	internal	platform-provider	go-source	1184	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,structured,content,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/tool_error_envelope_test.go	internal	platform-provider	go-test	7403	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,tool,error,envelope,test,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/tool_error_envelope.go	internal	platform-provider	go-source	18733	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,tool,error,envelope,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/tool_payload_log_test.go	internal	platform-provider	go-test	5221	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,tool,payload,log,test,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/tool_payload_log.go	internal	platform-provider	go-source	6233	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,tool,payload,log,MCP,server,公共框架,bootstrap,与,transport
internal/mcpserver/common/tool_result.go	internal	platform-provider	go-source	3641	MCP server 公共框架、bootstrap 与 transport	internal,mcpserver,common,tool,result,MCP,server,公共框架,bootstrap,与,transport
internal/platform/bus/bus_test.go	internal	platform-provider	go-test	4848	事件总线	internal,platform,bus,test,事件总线
internal/platform/bus/bus.go	internal	platform-provider	go-source	520	事件总线	internal,platform,bus,事件总线
internal/platform/bus/emitters.go	internal	platform-provider	go-source	1027	事件总线	internal,platform,bus,emitters,事件总线
internal/platform/bus/module.go	internal	platform-provider	go-source	1810	事件总线	internal,platform,bus,module,事件总线
internal/platform/bus/resilient.go	internal	platform-provider	go-source	586	事件总线	internal,platform,bus,resilient,事件总线
internal/platform/bus/router.go	internal	platform-provider	go-source	1036	事件总线	internal,platform,bus,router,事件总线
internal/platform/bus/sink_test.go	internal	platform-provider	go-test	3756	事件总线	internal,platform,bus,sink,test,事件总线
internal/platform/bus/sink_tracing_test.go	internal	platform-provider	go-test	6287	事件总线	internal,platform,bus,sink,tracing,test,事件总线
internal/platform/bus/sink.go	internal	platform-provider	go-source	10171	事件总线	internal,platform,bus,sink,事件总线
internal/platform/bus/subscribers_test.go	internal	platform-provider	go-test	1233	事件总线	internal,platform,bus,subscribers,test,事件总线
internal/platform/bus/subscribers.go	internal	platform-provider	go-source	1834	事件总线	internal,platform,bus,subscribers,事件总线
internal/platform/bus/subscription_test.go	internal	platform-provider	go-test	968	事件总线	internal,platform,bus,subscription,test,事件总线
internal/platform/bus/subscription.go	internal	platform-provider	go-source	500	事件总线	internal,platform,bus,subscription,事件总线
internal/platform/cachekeepalive/drain_test.go	internal	platform-provider	go-test	5172	基础设施层	internal,platform,cachekeepalive,drain,test,基础设施层
internal/platform/cachekeepalive/manager_test.go	internal	platform-provider	go-test	8079	基础设施层	internal,platform,cachekeepalive,manager,test,基础设施层
internal/platform/cachekeepalive/manager.go	internal	platform-provider	go-source	13836	基础设施层	internal,platform,cachekeepalive,manager,基础设施层
internal/platform/cachekeepalive/module.go	internal	platform-provider	go-source	1031	基础设施层	internal,platform,cachekeepalive,module,基础设施层
internal/platform/cachekeepalive/relay.go	internal	platform-provider	go-source	2123	基础设施层	internal,platform,cachekeepalive,relay,基础设施层
internal/platform/cachekeepalive/subscribers_test.go	internal	platform-provider	go-test	3954	基础设施层	internal,platform,cachekeepalive,subscribers,test,基础设施层
internal/platform/cachekeepalive/subscribers.go	internal	platform-provider	go-source	1147	基础设施层	internal,platform,cachekeepalive,subscribers,基础设施层
internal/platform/config/config_test.go	internal	platform-provider	go-test	19153	运行配置、env、provider 与超时策略	internal,platform,config,test,运行配置,env,provider,与超时策略
internal/platform/config/config.go	internal	platform-provider	go-source	13326	运行配置、env、provider 与超时策略	internal,platform,config,运行配置,env,provider,与超时策略
internal/platform/config/dev_mode_test.go	internal	platform-provider	go-test	1435	运行配置、env、provider 与超时策略	internal,platform,config,dev,mode,test,运行配置,env,provider,与超时策略
internal/platform/config/lsp.go	internal	platform-provider	go-source	5843	运行配置、env、provider 与超时策略	internal,platform,config,lsp,运行配置,env,provider,与超时策略
internal/platform/config/module.go	internal	platform-provider	go-source	96	运行配置、env、provider 与超时策略	internal,platform,config,module,运行配置,env,provider,与超时策略
internal/platform/config/timeouts_test.go	internal	platform-provider	go-test	5442	运行配置、env、provider 与超时策略	internal,platform,config,timeouts,test,运行配置,env,provider,与超时策略
internal/platform/config/timeouts.go	internal	platform-provider	go-source	2485	运行配置、env、provider 与超时策略	internal,platform,config,timeouts,运行配置,env,provider,与超时策略
internal/platform/db/agent_provider_binding_migration_test.go	internal	platform-provider	go-test	5076	基础设施层	internal,platform,db,agent,provider,binding,migration,test,基础设施层
internal/platform/db/baseline_schema_repair_migration_test.go	internal	platform-provider	go-test	3155	基础设施层	internal,platform,db,baseline,schema,repair,migration,test,基础设施层
internal/platform/db/checkpoint.go	internal	platform-provider	go-source	839	基础设施层	internal,platform,db,checkpoint,基础设施层
internal/platform/db/errors_test.go	internal	platform-provider	go-test	4681	基础设施层	internal,platform,db,errors,test,基础设施层
internal/platform/db/errors.go	internal	platform-provider	go-source	2318	基础设施层	internal,platform,db,errors,基础设施层
internal/platform/db/migration_split_test.go	internal	platform-provider	go-test	2903	基础设施层	internal,platform,db,migration,split,test,基础设施层
internal/platform/db/module_config_test.go	internal	platform-provider	go-test	11254	基础设施层	internal,platform,db,module,config,test,基础设施层
internal/platform/db/module.go	internal	platform-provider	go-source	5820	基础设施层	internal,platform,db,module,基础设施层
internal/platform/db/pool.go	internal	platform-provider	go-source	176	基础设施层	internal,platform,db,pool,基础设施层
internal/platform/db/prompt_builtin_registry_migration_test.go	internal	platform-provider	go-test	7071	基础设施层	internal,platform,db,prompt,builtin,registry,migration,test,基础设施层
internal/platform/db/prompt_intent_migration_test.go	internal	platform-provider	go-test	11239	基础设施层	internal,platform,db,prompt,intent,migration,test,基础设施层
internal/platform/db/prompt_template_delete_unused_builtin_seeds_helper_test.go	internal	platform-provider	go-test	15539	基础设施层	internal,platform,db,prompt,template,delete,unused,builtin,seeds,helper,test,基础设施层
internal/platform/db/prompt_template_delete_unused_builtin_seeds_test.go	internal	platform-provider	go-test	12928	基础设施层	internal,platform,db,prompt,template,delete,unused,builtin,seeds,test,基础设施层
internal/platform/db/prompt_template_expert_consolidation_test.go	internal	platform-provider	go-test	10106	基础设施层	internal,platform,db,prompt,template,expert,consolidation,test,基础设施层
internal/platform/db/prompt_template_runtime_discovery_test.go	internal	platform-provider	go-test	3611	基础设施层	internal,platform,db,prompt,template,runtime,discovery,test,基础设施层
internal/platform/db/prompt_template_runtime_metadata_enterprise_test.go	internal	platform-provider	go-test	13233	基础设施层	internal,platform,db,prompt,template,runtime,metadata,enterprise,test,基础设施层
internal/platform/db/prompt_template_runtime_metadata_methodology_test.go	internal	platform-provider	go-test	7012	基础设施层	internal,platform,db,prompt,template,runtime,metadata,methodology,test,基础设施层
internal/platform/db/prompt_template_runtime_metadata_rollback_test.go	internal	platform-provider	go-test	17561	基础设施层	internal,platform,db,prompt,template,runtime,metadata,rollback,test,基础设施层
internal/platform/db/prompt_template_runtime_metadata_roster_test.go	internal	platform-provider	go-test	9414	基础设施层	internal,platform,db,prompt,template,runtime,metadata,roster,test,基础设施层
internal/platform/db/schema_version_test.go	internal	platform-provider	go-test	2686	基础设施层	internal,platform,db,schema,version,test,基础设施层
internal/platform/db/sqlite_helpers.go	internal	platform-provider	go-source	2287	基础设施层	internal,platform,db,sqlite,helpers,基础设施层
internal/platform/db/sqlite_runtime_test.go	internal	platform-provider	go-test	1130	基础设施层	internal,platform,db,sqlite,runtime,test,基础设施层
internal/platform/db/sqlite/backup_restore_smoke_test.go	internal	platform-provider	go-test	4149	基础设施层	internal,platform,db,sqlite,backup,restore,smoke,test,基础设施层
internal/platform/db/sqlite/migrate_test.go	internal	platform-provider	go-test	3542	基础设施层	internal,platform,db,sqlite,migrate,test,基础设施层
internal/platform/db/sqlite/migrate.go	internal	platform-provider	go-source	5661	基础设施层	internal,platform,db,sqlite,migrate,基础设施层
internal/platform/db/sqlite/migrations/001_baseline.sql	internal	platform-provider	sql	39378	基础设施层	internal,platform,db,sqlite,migrations,001,baseline,基础设施层
internal/platform/db/sqlite/migrations/104_prompt_recall_topics.sql	internal	platform-provider	sql	291	基础设施层	internal,platform,db,sqlite,migrations,104,prompt,recall,topics,基础设施层
internal/platform/db/sqlite/migrations/105_dashboard_task_dags_order_index.sql	internal	platform-provider	sql	93	基础设施层	internal,platform,db,sqlite,migrations,105,dashboard,task,dags,order,index,基础设施层
internal/platform/db/sqlite/mixed_write_pressure_test.go	internal	platform-provider	go-test	22194	基础设施层	internal,platform,db,sqlite,mixed,write,pressure,test,基础设施层
internal/platform/db/sqlite/open.go	internal	platform-provider	go-source	7650	基础设施层	internal,platform,db,sqlite,open,基础设施层
internal/platform/db/sqlite/query_plan_test.go	internal	platform-provider	go-test	5219	基础设施层	internal,platform,db,sqlite,query,plan,test,基础设施层
internal/platform/db/sqlite/release_smoke_fixture_test.go	internal	platform-provider	go-test	18449	基础设施层	internal,platform,db,sqlite,release,smoke,fixture,test,基础设施层
internal/platform/db/sqlite/release_smoke_large_fixture_stress_test.go	internal	platform-provider	go-test	2769	基础设施层	internal,platform,db,sqlite,release,smoke,large,fixture,stress,test,基础设施层
internal/platform/db/sqlite/schema_baseline_test.go	internal	platform-provider	go-test	14872	基础设施层	internal,platform,db,sqlite,schema,baseline,test,基础设施层
internal/platform/db/sqlite/schema_contract_test.go	internal	platform-provider	go-test	22223	基础设施层	internal,platform,db,sqlite,schema,contract,test,基础设施层
internal/platform/db/sqlite/testdata/minimal_fixture.sql	internal	platform-provider	sql	3722	基础设施层	internal,platform,db,sqlite,testdata,minimal,fixture,基础设施层
internal/platform/db/tx_test.go	internal	platform-provider	go-test	2536	基础设施层	internal,platform,db,tx,test,基础设施层
internal/platform/db/tx.go	internal	platform-provider	go-source	2889	基础设施层	internal,platform,db,tx,基础设施层
internal/platform/difftracker/doc.go	internal	platform-provider	go-source	460	基础设施层	internal,platform,difftracker,doc,基础设施层
internal/platform/difftracker/git_diff.go	internal	platform-provider	go-source	8002	基础设施层	internal,platform,difftracker,git,diff,基础设施层
internal/platform/difftracker/git_ops_test.go	internal	platform-provider	go-test	2310	基础设施层	internal,platform,difftracker,git,ops,test,基础设施层
internal/platform/difftracker/git_ops.go	internal	platform-provider	go-source	5194	基础设施层	internal,platform,difftracker,git,ops,基础设施层
internal/platform/difftracker/resolver.go	internal	platform-provider	go-source	151	基础设施层	internal,platform,difftracker,resolver,基础设施层
internal/platform/difftracker/types.go	internal	platform-provider	go-source	1670	基础设施层	internal,platform,difftracker,types,基础设施层
internal/platform/discovery/discovery_test.go	internal	platform-provider	go-test	2994	基础设施层	internal,platform,discovery,test,基础设施层
internal/platform/discovery/discovery.go	internal	platform-provider	go-source	6633	基础设施层	internal,platform,discovery,基础设施层
internal/platform/eventsurface/bind_payloads.go	internal	platform-provider	go-source	1367	基础设施层	internal,platform,eventsurface,bind,payloads,基础设施层
internal/platform/eventsurface/bind_test.go	internal	platform-provider	go-test	14085	基础设施层	internal,platform,eventsurface,bind,test,基础设施层
internal/platform/eventsurface/bind.go	internal	platform-provider	go-source	17928	基础设施层	internal,platform,eventsurface,bind,基础设施层
internal/platform/eventsurface/legacy_test.go	internal	platform-provider	go-test	2442	基础设施层	internal,platform,eventsurface,legacy,test,基础设施层
internal/platform/eventsurface/legacy.go	internal	platform-provider	go-source	3782	基础设施层	internal,platform,eventsurface,legacy,基础设施层
internal/platform/eventsurface/remote_decode.go	internal	platform-provider	go-source	1972	基础设施层	internal,platform,eventsurface,remote,decode,基础设施层
